id,user_id,"time_completed",ab_version,"utm_campaign","utm_source"
1400983,NULL,"2019-02-02 17:12:54",10,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1400984,NULL,"2019-02-05 10:59:00",8,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1400985,NULL,"2019-02-03 01:23:00",8,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1400986,318469,"2019-02-02 14:15:20",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1400987,NULL,"2019-02-05 20:44:56",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1400988,NULL,"2019-02-03 19:42:35",5,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1400989,NULL,"2019-02-01 04:11:41",11,"7e66baeb06643dcde3b97bedc8db8360","b1abdad24f3fdd7fa2b7926fdaf42766"
1400990,318470,"2019-02-02 08:12:17",5,"f1d027cd6b42163b21659d00614994a5","b73c2d22763d1ce2143a3755c1d0ad3a"
1400991,NULL,"2019-02-04 04:57:28",5,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1400992,49256,"2019-02-03 17:10:04",2,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1400993,318471,"2019-02-05 07:49:35",0,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1400994,NULL,"2019-02-03 13:14:42",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1400995,NULL,"2019-02-04 09:49:58",2,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1400996,NULL,"2019-02-02 03:25:11",11,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1400997,NULL,"2019-02-03 03:42:18",6,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1400998,NULL,"2019-02-05 07:10:17",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1400999,NULL,"2019-02-04 13:50:00",11,"0ba00b3a2229da3609011260bed2c336","911a2d5c1fd762f1087ae6628c434b04"
1401000,NULL,"2019-02-05 07:39:06",0,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1401001,NULL,"2019-02-05 07:28:08",0,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401002,213374,"2019-02-04 22:41:17",11,"bc675dd622bff10b88370ff3e8f8e320","60c0b5dccb0df67dcd6207f3ccd898ae"
1401003,NULL,"2019-02-05 07:39:04",11,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401004,NULL,"2019-02-01 05:37:05",1,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401005,NULL,"2019-02-05 05:53:29",1,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401006,NULL,"2019-02-04 13:14:45",3,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401007,NULL,"2019-02-05 09:29:43",5,"f1d027cd6b42163b21659d00614994a5","b73c2d22763d1ce2143a3755c1d0ad3a"
1401008,318472,"2019-02-03 08:40:06",1,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401009,NULL,"2019-02-05 14:05:19",3,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1401010,NULL,"2019-02-03 00:02:14",7,"f0e812995b96d2a6631c8a7e7d2b3f3b","b1abdad24f3fdd7fa2b7926fdaf42766"
1401011,318473,"2019-02-04 18:21:44",0,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401012,NULL,"2019-02-04 06:33:19",3,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1401013,NULL,"2019-02-03 17:30:03",7,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401014,318474,"2019-02-04 07:54:47",11,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401015,NULL,"2019-02-03 06:25:58",3,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1401016,289172,"2019-02-04 13:35:43",2,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1401017,NULL,"2019-02-05 15:35:16",4,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401018,318476,"2019-02-05 15:31:34",8,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401019,NULL,"2019-02-05 04:21:49",8,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1401020,NULL,"2019-02-04 09:20:07",5,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401021,NULL,"2019-02-03 21:44:21",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401022,318475,"2019-02-05 18:01:43",7,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401023,NULL,"2019-02-01 16:51:24",2,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401024,NULL,"2019-02-01 10:52:44",6,"a780696e4d54ca356a64630e9ad856d4","911a2d5c1fd762f1087ae6628c434b04"
1401025,NULL,"2019-02-01 18:27:38",10,"eee8759449b0c99097f5731d561101d2","60c0b5dccb0df67dcd6207f3ccd898ae"
1401026,NULL,"2019-02-01 04:14:00",4,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401027,318477,"2019-02-04 11:32:46",0,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401028,NULL,"2019-02-02 04:00:54",3,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1401029,NULL,"2019-02-04 06:03:55",6,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1401030,318478,"2019-02-01 03:41:30",10,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401031,NULL,"2019-02-01 22:59:35",6,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401032,NULL,"2019-02-04 00:47:06",3,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401033,NULL,"2019-02-02 05:31:22",10,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401034,NULL,"2019-02-02 19:24:03",4,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401035,NULL,"2019-02-02 21:27:51",4,"804dc04f7914a677823cc4cc8f46e178","ff7a4157153a8077212c8757fd39b8bd"
1401036,NULL,"2019-02-05 17:16:24",6,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401037,NULL,"2019-02-03 01:42:37",11,"bf868cf2d010c4ed1262f13fd2224765","3eee0c3b640be5316a5f97b313b1f06a"
1401038,NULL,"2019-02-01 07:00:48",2,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1401039,NULL,"2019-02-01 00:45:49",0,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401040,NULL,"2019-02-03 13:14:16",6,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401041,NULL,"2019-02-05 14:31:31",6,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401042,318479,"2019-02-01 18:38:11",9,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1401043,NULL,"2019-02-05 03:54:43",1,"b2db5ae882eb816928851e1053e42cde","c822c1b63853ed273b89687ac505f9fa"
1401044,NULL,"2019-02-01 13:20:31",11,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1401045,NULL,"2019-02-05 18:14:42",5,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401046,NULL,"2019-02-02 07:22:43",8,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401047,318480,"2019-02-02 22:52:39",8,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401048,NULL,"2019-02-05 10:31:03",3,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1401049,318481,"2019-02-02 04:27:03",0,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401050,NULL,"2019-02-05 10:27:55",1,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1401051,NULL,"2019-02-03 17:41:29",1,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401052,318482,"2019-02-05 03:13:33",4,"e1629319af47111d24baa992edf698b8","b1abdad24f3fdd7fa2b7926fdaf42766"
1401053,NULL,"2019-02-01 01:57:01",9,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401054,NULL,"2019-02-03 08:58:41",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401055,318484,"2019-02-05 19:13:54",10,"a780696e4d54ca356a64630e9ad856d4","911a2d5c1fd762f1087ae6628c434b04"
1401056,318483,"2019-02-05 18:47:35",3,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401057,NULL,"2019-02-05 19:51:23",0,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1401058,NULL,"2019-02-03 01:09:51",7,"f1d027cd6b42163b21659d00614994a5","b73c2d22763d1ce2143a3755c1d0ad3a"
1401059,NULL,"2019-02-02 20:14:54",0,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401060,NULL,"2019-02-01 20:15:17",11,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401061,NULL,"2019-02-03 08:30:53",3,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401062,NULL,"2019-02-04 09:20:52",0,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1401063,NULL,"2019-02-05 14:02:53",0,"674559acd37c27b00711960df70fd75f","c822c1b63853ed273b89687ac505f9fa"
1401064,NULL,"2019-02-02 12:55:53",9,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401065,NULL,"2019-02-02 20:16:15",3,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401066,318485,"2019-02-05 22:42:35",0,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401067,NULL,"2019-02-01 22:18:24",5,"94dc8411568d552f3948a93865bd8bc6","5ff6b03ed862cbac082f17cd19571062"
1401068,318486,"2019-02-05 14:04:05",4,"eee8759449b0c99097f5731d561101d2","60c0b5dccb0df67dcd6207f3ccd898ae"
1401069,NULL,"2019-02-02 18:54:49",1,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401070,NULL,"2019-02-01 00:11:04",0,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401071,NULL,"2019-02-04 14:11:57",2,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401072,318487,"2019-02-03 05:55:15",3,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1401073,318489,"2019-02-04 20:32:18",9,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401074,NULL,"2019-02-03 00:56:02",7,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401075,318488,"2019-02-02 10:27:47",5,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401076,NULL,"2019-02-05 23:39:55",8,"efdc2a4709b80f4cb06fc82f9cc63a25","b1abdad24f3fdd7fa2b7926fdaf42766"
1401077,NULL,"2019-02-02 05:19:39",8,"51fbb43a679a3b258503f30996c8b841","26cae7718c32180a7a0f8e19d6d40a59"
1401078,NULL,"2019-02-04 07:46:02",10,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401079,318490,"2019-02-03 16:03:30",10,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401080,NULL,"2019-02-03 03:06:43",6,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401081,NULL,"2019-02-02 20:57:49",6,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1401082,NULL,"2019-02-01 13:15:35",10,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401083,NULL,"2019-02-05 22:56:16",3,"96924a8537040d145c1b4a28918209f5","b1abdad24f3fdd7fa2b7926fdaf42766"
1401084,NULL,"2019-02-01 19:06:29",6,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401085,NULL,"2019-02-02 01:11:11",7,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401086,318491,"2019-02-05 16:24:48",3,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401087,NULL,"2019-02-03 03:32:01",2,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401088,NULL,"2019-02-04 17:29:16",5,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401089,NULL,"2019-02-01 12:26:58",10,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1401090,NULL,"2019-02-02 23:37:01",0,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401091,NULL,"2019-02-01 11:27:03",6,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401092,NULL,"2019-02-03 21:03:55",9,"c247a2b0e36b98a3021cd26b7964b72b","5ff6b03ed862cbac082f17cd19571062"
1401093,318492,"2019-02-04 07:24:18",6,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401094,NULL,"2019-02-03 01:06:48",2,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401095,NULL,"2019-02-04 23:28:02",9,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401096,NULL,"2019-02-01 07:34:59",0,"8b76c0a7b8acbdc60c63cf28dcdf5a0b","f8a9524b7f131681e9eb851b7981d4ce"
1401097,NULL,"2019-02-04 17:34:31",4,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401098,NULL,"2019-02-02 00:59:18",1,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401099,NULL,"2019-02-01 10:26:15",3,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401100,NULL,"2019-02-03 03:45:40",4,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401101,NULL,"2019-02-01 18:36:45",9,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401102,318493,"2019-02-01 17:38:31",1,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401103,NULL,"2019-02-02 17:04:11",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401104,NULL,"2019-02-03 20:00:34",11,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401105,NULL,"2019-02-05 00:53:34",9,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1401106,NULL,"2019-02-01 11:01:21",6,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401107,318494,"2019-02-01 21:21:48",0,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401108,NULL,"2019-02-05 05:14:38",3,"f0e812995b96d2a6631c8a7e7d2b3f3b","b1abdad24f3fdd7fa2b7926fdaf42766"
1401109,NULL,"2019-02-01 09:34:02",5,"c247a2b0e36b98a3021cd26b7964b72b","5ff6b03ed862cbac082f17cd19571062"
1401110,318496,"2019-02-01 12:55:48",3,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1401111,318495,"2019-02-05 06:13:41",1,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401112,NULL,"2019-02-05 22:54:51",1,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401113,318497,"2019-02-04 12:04:48",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401114,NULL,"2019-02-04 11:11:26",8,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401115,NULL,"2019-02-03 17:24:02",0,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401116,NULL,"2019-02-01 22:10:34",6,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401117,318498,"2019-02-04 01:38:28",8,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401118,NULL,"2019-02-03 21:22:43",5,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401119,NULL,"2019-02-03 15:40:56",3,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401120,318499,"2019-02-05 11:51:54",11,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401121,318500,"2019-02-04 20:23:28",10,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401122,NULL,"2019-02-02 00:32:20",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401123,NULL,"2019-02-05 07:00:52",2,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401124,318501,"2019-02-04 08:32:40",11,"ec3111f327cfa68e728960bbd350210d","29ecf9b93bbf306179626feeda1fab70"
1401125,NULL,"2019-02-05 02:12:48",10,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401126,NULL,"2019-02-02 06:27:45",0,"5e181be3d386dcd606c79e0bc4453719","b1abdad24f3fdd7fa2b7926fdaf42766"
1401127,NULL,"2019-02-01 05:55:04",0,"0d22bbf50cb74dd16d19aaeb3e3241d1","c822c1b63853ed273b89687ac505f9fa"
1401128,NULL,"2019-02-05 21:09:40",4,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401129,NULL,"2019-02-01 06:04:58",6,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401130,NULL,"2019-02-04 18:31:06",6,"cebd4c16785077297bbe088141b7ed67","5ff6b03ed862cbac082f17cd19571062"
1401131,NULL,"2019-02-02 17:24:43",7,"2458fd8628aae520ede956f2d684df1d","738aa8d3bc02eb8712acd0eb2cf6dfd5"
1401132,NULL,"2019-02-03 02:50:14",11,"3fc92e67e2cd4dde1d15abb876e10c4f","340c2df22a22533f75b6820566d02b97"
1401133,NULL,"2019-02-03 18:19:07",0,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401134,318502,"2019-02-05 10:07:41",11,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401135,NULL,"2019-02-05 19:53:42",11,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401136,318503,"2019-02-03 23:37:45",10,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401137,NULL,"2019-02-02 17:36:12",11,"3d2f9da4959c87485a77ea556ac456df","738aa8d3bc02eb8712acd0eb2cf6dfd5"
1401138,NULL,"2019-02-05 14:38:14",6,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401139,NULL,"2019-02-02 17:44:30",2,"a780696e4d54ca356a64630e9ad856d4","911a2d5c1fd762f1087ae6628c434b04"
1401140,NULL,"2019-02-02 04:22:26",9,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401141,NULL,"2019-02-03 04:43:49",1,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401142,NULL,"2019-02-01 01:10:40",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401143,318504,"2019-02-01 11:58:19",1,"7fe14083cbf13fe4c41fc9324eb3820d","738aa8d3bc02eb8712acd0eb2cf6dfd5"
1401144,318507,"2019-02-01 14:28:18",0,"6c5a33e0e4bda6ad8cb5267825790709","b1abdad24f3fdd7fa2b7926fdaf42766"
1401145,318506,"2019-02-03 13:09:13",9,"8b76c0a7b8acbdc60c63cf28dcdf5a0b","f8a9524b7f131681e9eb851b7981d4ce"
1401146,NULL,"2019-02-02 13:58:46",0,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401147,318505,"2019-02-01 07:28:12",7,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1401148,NULL,"2019-02-01 06:33:53",4,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401149,318508,"2019-02-01 05:30:28",7,"4d6c97b33b239a7b0f75570911f9e1d4","28198b369067e88dab9fefe85484dbf4"
1401150,318509,"2019-02-01 16:08:27",3,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401151,NULL,"2019-02-03 18:42:05",6,"cebd4c16785077297bbe088141b7ed67","5ff6b03ed862cbac082f17cd19571062"
1401152,NULL,"2019-02-01 20:36:14",2,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1401153,NULL,"2019-02-05 06:04:48",5,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401154,NULL,"2019-02-02 21:03:00",4,"88c06cd2c47961ddc2dedb27a6240a47","b1abdad24f3fdd7fa2b7926fdaf42766"
1401155,318510,"2019-02-03 18:30:04",6,"47f089e5ef205ac6403836b9a2bc1c75","29ecf9b93bbf306179626feeda1fab70"
1401156,NULL,"2019-02-05 15:26:52",3,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1401157,318511,"2019-02-04 05:11:46",7,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401158,NULL,"2019-02-02 23:12:35",4,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401159,NULL,"2019-02-02 04:35:04",10,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401160,NULL,"2019-02-03 05:47:52",2,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401161,318513,"2019-02-04 02:37:19",5,"eee8759449b0c99097f5731d561101d2","60c0b5dccb0df67dcd6207f3ccd898ae"
1401162,318514,"2019-02-02 06:04:00",2,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1401163,NULL,"2019-02-05 08:52:15",2,"ec4ea8d630c3aa872432d74c45f97916","2afabc8d52b1b1fe7e38f426784ab0ef"
1401164,NULL,"2019-02-02 00:40:37",4,"da586f9db66f992006ec05a2df1a5416","f8a9524b7f131681e9eb851b7981d4ce"
1401165,318512,"2019-02-03 08:49:28",10,"a3d2de7675556553a5f08e4c88d2c228","a3d2de7675556553a5f08e4c88d2c228"
1401166,NULL,"2019-02-04 01:55:36",5,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401167,NULL,"2019-02-04 15:22:43",6,"e1629319af47111d24baa992edf698b8","b1abdad24f3fdd7fa2b7926fdaf42766"
1401168,NULL,"2019-02-02 10:03:31",11,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1401169,NULL,"2019-02-01 15:16:38",11,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401170,NULL,"2019-02-05 10:51:23",11,"ab24de53837e010f4c9ff15490cc12c3","29ecf9b93bbf306179626feeda1fab70"
1401171,318517,"2019-02-03 00:15:37",11,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
1401172,NULL,"2019-02-04 21:55:40",8,"c1a07ebe2fc5bd122d35ffda50e5717d","b1abdad24f3fdd7fa2b7926fdaf42766"
1401173,318515,"2019-02-05 00:14:25",3,"ef7e6b28a48b65418df9a192295750d2","b1abdad24f3fdd7fa2b7926fdaf42766"
1401174,NULL,"2019-02-02 06:20:02",6,"b322ca5be859ae42e80a23f025080d07","60c0b5dccb0df67dcd6207f3ccd898ae"
1401175,NULL,"2019-02-03 20:12:20",9,"d61786ed8de99aadac6efe261c22a710","26cae7718c32180a7a0f8e19d6d40a59"
1401176,NULL,"2019-02-04 20:47:52",5,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401177,NULL,"2019-02-02 05:24:23",11,"2e4b7946ad3560448a279fa83071d7c4","f8a9524b7f131681e9eb851b7981d4ce"
1401178,318516,"2019-02-02 11:35:13",6,"bce35d698de9671be8f07c6144093ac8","26cae7718c32180a7a0f8e19d6d40a59"
1401179,NULL,"2019-02-04 21:54:41",0,"ad55575c32a811030ba13fd353183dd7","f8a9524b7f131681e9eb851b7981d4ce"
1401180,NULL,"2019-02-02 02:04:29",10,"ef7e6b28a48b65418df9a192295750d2","8f29201c2f45eda2ed4e32f818368d85"
1401181,NULL,"2019-02-05 17:05:59",8,"c2538396cdba88a588591d1b43ff6945","2afabc8d52b1b1fe7e38f426784ab0ef"
